OrderID,OrderDate,CustomerID,ProductID,Quantity,Discount,Sales,Profit,CustomerName,Gender,Age,City,State,JoinDate,ProductName,Category,SubCategory,CostPrice,SellingPrice,Month
95391,2025-11-22,9313,155,1,0,8500.19,3799.19,Anita Shan,Female,46,Eluru,Sikkim,2024-12-29,Tablet 155,Electronics,Tablet,4701,8500.19,2025-11
95392,2026-03-19,1203,422,2,15,16737.59,9785.28,Laksh Basu,Female,69,Warangal,Jharkhand,2026-07-10,Headphones 422,Electronics,Headphones,4953,9845.64,2026-03
95393,2026-05-09,3706,40,1,15,2242.33,502.03,Baghyawati Bath,Female,22,Hubli–Dharwad,Telangana,2022-01-28,Table 40,Home,Table,2136,2638.03,2026-05
95394,2025-09-22,6397,474,2,5,9365.08,4721.98,Raghav Dhawan,Female,60,Tadipatri,Chhattisgarh,2023-01-23,Helmet 474,Sports,Helmet,2568,4928.99,2025-09
95395,2024-11-24,1767,109,1,0,1335.06,639.06,Rishi Badal,Male,28,Ratlam,Tamil Nadu,2022-12-27,Cricket Bat 109,Sports,Cricket Bat,696,1335.06,2024-11
95396,2024-09-25,4564,267,2,20,7861.02,3336.28,Imaran Bassi,Female,51,Sambhal,Odisha,2022-12-31,Laptop 267,Electronics,Laptop,3245,4913.14,2024-09
95397,2025-06-30,1104,467,3,20,6586.25,1449.81,Urvi Sami,Male,47,Bhiwandi,Goa,2022-11-05,Fan 467,Home,Fan,2261,2744.27,2025-06
95398,2025-02-27,6940,367,5,15,28801.78,11719.45,Harish Master,Female,64,Korba,Odisha,2022-03-23,Shirt 367,Clothing,Shirt,4433,6776.89,2025-02
95399,2025-04-16,7882,357,3,5,17947.19,7464.78,Anjali Kara,Male,37,Pondicherry,Haryana,2024-10-17,Shirt 357,Clothing,Shirt,3809,6297.26,2025-04
95400,2024-12-28,5846,340,2,5,16499.3,7553.68,Shivani Sheth,Female,55,Bally,Tripura,2021-11-20,Gloves 340,Sports,Gloves,4907,8683.84,2024-12
95401,2024-12-28,1198,57,3,10,2932.52,1521.36,Gopal Roy,Male,28,Khora ,Uttar Pradesh,2021-08-21,Jeans 57,Clothing,Jeans,579,1086.12,2024-12
95402,2026-04-05,6905,430,5,0,36842.1,14557.1,Gautami Handa,Female,45,Jalna,Goa,2024-06-19,Gloves 430,Sports,Gloves,4457,7368.42,2026-04
95403,2024-10-04,1045,445,4,5,14343.82,4666.76,Darika Bail,Male,55,Meerut,Tamil Nadu,2023-08-03,Gloves 445,Sports,Gloves,2608,3774.69,2024-10
95404,2025-02-18,1952,464,5,0,27647.0,10947.0,Inaya Bobal,Female,35,Bally,Chhattisgarh,2024-12-18,Chair 464,Home,Chair,3340,5529.4,2025-02
95405,2025-04-22,2398,92,3,5,6852.6,3598.26,Atharv Basu,Female,46,Delhi,Sikkim,2023-10-09,Fan 92,Home,Fan,1205,2404.42,2025-04
95406,2025-01-24,7857,474,2,10,8872.18,4721.98,Priya Mahajan,Male,29,Jaunpur,Rajasthan,2026-07-19,Helmet 474,Sports,Helmet,2568,4928.99,2025-01
95407,2024-12-09,4825,146,1,15,5603.86,3181.78,Patrick Grewal,Male,31,Adoni,Gujarat,2022-06-01,Headphones 146,Electronics,Headphones,3411,6592.78,2024-12
95408,2026-02-08,8276,440,2,5,3444.66,829.96,Raagini Mistry,Male,64,Jorhat,Maharashtra,2024-10-09,Shirt 440,Clothing,Shirt,1398,1812.98,2026-02
95409,2026-03-21,7652,197,2,5,503.14,89.62,Falak Bhatia,Male,33,Nagaon,West Bengal,2025-03-20,Helmet 197,Sports,Helmet,220,264.81,2026-03
95410,2024-09-26,2601,284,5,10,38557.67,19036.85,Radha Agate,Male,61,Varanasi,Nagaland,2022-01-20,Tablet 284,Electronics,Tablet,4761,8568.37,2024-09
95411,2025-04-23,7529,383,4,5,8355.9,3347.68,Yashica Goswami,Female,66,Patna,Tamil Nadu,2024-01-24,Lamp 383,Home,Lamp,1362,2198.92,2025-04
95412,2025-09-10,6750,242,2,0,1518.5,572.5,Saksham Saini,Male,60,Anantapuram,Nagaland,2025-05-07,Shoes 242,Clothing,Shoes,473,759.25,2025-09
95413,2024-08-20,1862,463,1,10,1150.07,580.86,Umang More,Male,64,Rajahmundry,Chhattisgarh,2023-12-01,Lamp 463,Home,Lamp,697,1277.86,2024-08
95414,2025-09-11,8664,66,5,10,18616.73,7950.25,Nikita Ramanathan,Male,39,Hospet,Odisha,2026-06-19,Table 66,Home,Table,2547,4137.05,2025-09
95415,2024-09-28,184,448,5,15,11213.24,4447.05,Amara Balakrishnan,Female,31,Darbhanga,Tamil Nadu,2024-03-05,Headphones 448,Electronics,Headphones,1749,2638.41,2024-09
95416,2025-03-05,4552,309,2,15,6500.54,2557.7,Hemang Chahal,Male,62,Mumbai,Nagaland,2026-05-25,Headphones 309,Electronics,Headphones,2545,3823.85,2025-03
95417,2025-09-16,7207,479,3,20,1978.06,597.57,Yamini Iyer,Female,20,Jabalpur,Nagaland,2025-07-14,Fan 479,Home,Fan,625,824.19,2025-09
95418,2026-07-19,8646,33,3,0,14422.74,3412.74,Vaishnavi Gole,Female,44,Serampore,Goa,2022-07-11,Shirt 33,Clothing,Shirt,3670,4807.58,2026-07
95419,2026-05-16,8487,444,4,10,6909.59,2681.32,Sarthak Deo,Female,19,Jalandhar,Maharashtra,2026-03-31,Laptop 444,Electronics,Laptop,1249,1919.33,2026-05
95420,2024-12-28,5109,239,3,15,12008.89,6358.11,Nirja Chhabra,Female,36,Raebareli,Kerala,2023-03-11,Table 239,Home,Table,2590,4709.37,2024-12
95421,2024-12-02,3650,14,1,5,7201.89,2601.94,Radhika Sandal,Male,28,Kottayam,Gujarat,2021-12-27,Tablet 14,Electronics,Tablet,4979,7580.94,2024-12
95422,2024-08-29,2774,79,2,5,7280.91,3714.12,Peter Acharya,Male,58,Bhavnagar,Goa,2025-04-10,Lamp 79,Home,Lamp,1975,3832.06,2024-08
95423,2024-11-11,1585,469,4,5,7367.02,3150.76,Manan Shukla,Male,67,Nagaon,Jharkhand,2026-04-19,Fan 469,Home,Fan,1151,1938.69,2024-11
95424,2025-10-09,1098,221,2,10,1285.97,532.86,Qasim Brar,Male,63,Aligarh,Maharashtra,2026-02-04,Chair 221,Home,Chair,448,714.43,2025-10
95425,2026-07-15,6162,436,1,10,3734.91,1163.9,Owen Rajagopal,Male,29,Tezpur,Gujarat,2022-03-17,Gloves 436,Sports,Gloves,2986,4149.9,2026-07
95426,2025-05-11,9504,313,3,20,8255.52,5030.4,Ekiya Magar,Male,64,Gorakhpur,Gujarat,2025-03-16,Shirt 313,Clothing,Shirt,1763,3439.8,2025-05
95427,2025-11-09,7667,2,1,5,2697.28,614.24,Nisha Shanker,Male,49,Suryapet,Manipur,2025-08-07,Shirt 2,Clothing,Shirt,2225,2839.24,2025-11
95428,2025-07-19,566,366,3,10,4404.59,1830.99,Pratyush Raghavan,Male,33,Pudukkottai,Andhra Pradesh,2022-08-29,Football 366,Sports,Football,1021,1631.33,2025-07
95429,2025-08-14,5207,416,2,20,6529.17,1635.46,Aayush Suri,Female,67,Raiganj,Haryana,2024-01-22,Helmet 416,Sports,Helmet,3263,4080.73,2025-08
95430,2025-03-17,3139,499,3,15,7776.96,2375.37,Gopal Talwar,Female,61,Bhavnagar,Karnataka,2026-05-04,Headphones 499,Electronics,Headphones,2258,3049.79,2025-03
95431,2024-12-04,3233,50,5,0,14684.15,3064.15,Xiti Balay,Female,56,Gulbarga,Rajasthan,2023-09-26,Shirt 50,Clothing,Shirt,2324,2936.83,2024-12
95432,2025-06-05,4313,43,1,0,4109.32,1535.32,Mekhala Bala,Male,23,Kalyan-Dombivli,Haryana,2022-08-28,Lamp 43,Home,Lamp,2574,4109.32,2025-06
95433,2024-08-05,807,359,1,0,7681.31,3206.31,Gagan Bawa,Male,39,Erode,Goa,2022-12-03,Laptop 359,Electronics,Laptop,4475,7681.31,2024-08
95434,2025-10-29,6181,343,4,15,21604.18,12348.68,Teerth Borde,Male,24,Raiganj,Assam,2025-07-19,Fan 343,Home,Fan,3267,6354.17,2025-10
95435,2024-08-17,1878,222,2,0,3567.02,1701.02,Rachana Modi,Female,68,Mango,Karnataka,2026-02-17,Chair 222,Home,Chair,933,1783.51,2024-08
95436,2025-05-21,6040,329,5,20,31983.04,17618.8,Christopher Ray,Male,55,Patiala,Gujarat,2024-09-17,Laptop 329,Electronics,Laptop,4472,7995.76,2025-05
95437,2024-11-19,3057,266,1,5,2404.75,441.32,Darika Chanda,Male,34,Sultan Pur Majra,Manipur,2024-02-29,Helmet 266,Sports,Helmet,2090,2531.32,2024-11
95438,2024-07-23,6127,192,2,5,5550.58,2726.72,Ranbir Iyengar,Female,19,Imphal,Uttar Pradesh,2022-05-13,Chair 192,Home,Chair,1558,2921.36,2024-07
95439,2024-09-30,1006,25,3,10,12195.87,6296.97,Yasti Mallick,Female,54,Malda,Bihar,2022-08-03,Headphones 25,Electronics,Headphones,2418,4516.99,2024-09
95440,2026-05-12,9501,81,5,10,8693.55,2929.5,Ira Jayaraman,Female,52,Gangtok,Tripura,2021-10-31,Phone 81,Electronics,Phone,1346,1931.9,2026-05
95441,2026-04-03,5038,395,4,0,15863.32,2975.32,Advika Loke,Male,40,Suryapet,Nagaland,2026-06-02,Jeans 395,Clothing,Jeans,3222,3965.83,2026-04
95442,2025-01-12,9350,76,3,0,19461.36,9222.36,Irya Randhawa,Female,59,Satara,Arunachal Pradesh,2024-07-28,Lamp 76,Home,Lamp,3413,6487.12,2025-01
95443,2024-12-19,5784,97,5,20,22094.4,5318.0,Aditya Morar,Male,37,Adoni,Uttarakhand,2026-03-14,Fan 97,Home,Fan,4460,5523.6,2024-12
95444,2026-01-07,7668,347,1,20,3352.95,1582.19,Vamakshi Kalita,Male,49,Erode,Uttar Pradesh,2026-05-29,Tablet 347,Electronics,Tablet,2609,4191.19,2026-01
95445,2025-04-24,17,430,4,10,26526.31,11645.68,Advay Contractor,Female,27,Mau,Bihar,2024-01-17,Gloves 430,Sports,Gloves,4457,7368.42,2025-04
95446,2025-06-29,1467,447,2,0,10054.38,4784.38,Ishani Dayal,Female,67,Bathinda,Maharashtra,2025-10-31,Gloves 447,Sports,Gloves,2635,5027.19,2025-06
95447,2025-07-01,133,330,5,0,11193.7,4653.7,Tamanna Nagy,Male,23,Mathura,Odisha,2024-10-21,Headphones 330,Electronics,Headphones,1308,2238.74,2025-07
95448,2025-03-31,6641,407,2,0,10846.0,4558.0,Kalpit Setty,Male,46,Tenali,Assam,2026-04-03,Table 407,Home,Table,3144,5423.0,2025-03
95449,2024-09-04,897,83,4,15,15052.11,4164.36,Balveer Rajagopalan,Male,40,Dewas,Tamil Nadu,2024-11-13,Helmet 83,Sports,Helmet,3386,4427.09,2024-09
95450,2026-01-04,756,137,1,10,4945.83,1840.37,Eiravati Zacharia,Male,45,Khammam,Mizoram,2023-06-05,Gloves 137,Sports,Gloves,3655,5495.37,2026-01
95451,2025-12-30,6263,241,2,15,3752.87,2151.14,Dipta Nagi,Female,25,Siwan,Bihar,2026-05-20,Lamp 241,Home,Lamp,1132,2207.57,2025-12
95452,2024-09-28,3707,415,4,20,14922.91,5169.64,Radha Tak,Female,23,Agra,Assam,2023-09-07,Tablet 415,Electronics,Tablet,3371,4663.41,2024-09
95453,2025-05-24,4334,76,5,0,32435.6,15370.6,Ethan De,Male,20,Jamshedpur,West Bengal,2026-05-02,Lamp 76,Home,Lamp,3413,6487.12,2025-05
95454,2025-02-28,1669,328,2,20,6351.5,3373.38,Benjamin Kari,Male,35,Rampur,Himachal Pradesh,2021-09-08,Lamp 328,Home,Lamp,2283,3969.69,2025-02
95455,2026-06-16,4132,301,4,5,11934.01,4178.12,Lekha Gulati,Female,61,Warangal,Tamil Nadu,2023-01-08,Shirt 301,Clothing,Shirt,2096,3140.53,2026-06
95456,2026-05-06,4518,306,1,20,4590.66,1873.32,Prisha Pandit,Female,69,Tinsukia,Kerala,2022-10-27,Gloves 306,Sports,Gloves,3865,5738.32,2026-05
95457,2025-10-10,825,296,1,10,885.41,343.79,Odika Chadha,Female,68,Patiala,Kerala,2025-05-24,Shirt 296,Clothing,Shirt,640,983.79,2025-10
95458,2025-01-27,8369,252,1,20,4753.24,1738.55,Alka Hegde,Female,49,Aurangabad,Uttarakhand,2025-12-23,Shoes 252,Clothing,Shoes,4203,5941.55,2025-01
95459,2026-04-02,7630,450,2,5,834.69,302.62,Mitesh Rai,Female,29,Muzaffarpur,Manipur,2021-10-04,Chair 450,Home,Chair,288,439.31,2026-04
95460,2025-06-04,9257,7,3,15,10756.82,4882.08,Luke Zachariah,Female,39,Mangalore,Mizoram,2025-05-19,Helmet 7,Sports,Helmet,2591,4218.36,2025-06
95461,2025-10-15,3834,17,1,10,4956.7,2195.45,Bhavika Kumer,Male,43,Ghaziabad,Jharkhand,2022-01-26,Shoes 17,Clothing,Shoes,3312,5507.45,2025-10
95462,2025-01-21,4725,283,5,10,30229.56,11153.4,Rachana Goda,Male,38,Purnia,Nagaland,2025-02-01,Cricket Bat 283,Sports,Cricket Bat,4487,6717.68,2025-01
95463,2025-10-09,4739,31,4,15,25302.26,11587.36,Idika Dube,Male,26,Jaunpur,Chhattisgarh,2023-06-22,Helmet 31,Sports,Helmet,4545,7441.84,2025-10
95464,2026-02-03,583,460,3,20,13749.53,8318.91,Yamini Desai,Female,64,Kolkata,Mizoram,2021-12-17,Fan 460,Home,Fan,2956,5728.97,2026-02
95465,2026-02-05,9741,131,1,10,1830.59,1010.99,Siya Nagi,Female,35,Bhilwara,Telangana,2025-10-23,Phone 131,Electronics,Phone,1023,2033.99,2026-02
95466,2024-12-03,9965,3,1,20,4368.7,2335.87,Yadavi Choudhary,Female,54,Suryapet,Andhra Pradesh,2023-04-09,Phone 3,Electronics,Phone,3125,5460.87,2024-12
95467,2026-03-24,6623,401,5,20,7052.68,2370.85,Jagvi Puri,Female,34,Vijayanagaram,Goa,2024-03-27,Table 401,Home,Table,1289,1763.17,2026-03
95468,2026-05-27,1035,152,2,5,7336.79,3840.94,Ucchal Sunder,Female,33,Bhusawal,Rajasthan,2021-11-11,Laptop 152,Electronics,Laptop,1941,3861.47,2026-05
95469,2025-05-23,6914,14,5,0,37904.7,13009.7,Qasim Upadhyay,Male,52,Pondicherry,Telangana,2025-01-09,Tablet 14,Electronics,Tablet,4979,7580.94,2025-05
95470,2025-09-17,6950,21,1,20,6334.43,3298.04,Ekaja Saini,Male,56,Haridwar,Arunachal Pradesh,2021-08-30,Headphones 21,Electronics,Headphones,4620,7918.04,2025-09
95471,2026-03-11,8329,406,3,0,2558.76,854.76,Karan Prashad,Female,53,Bhusawal,Bihar,2026-05-15,Fan 406,Home,Fan,568,852.92,2026-03
95472,2025-04-04,3965,367,2,15,11520.71,4687.78,Veda Dani,Male,35,Pondicherry,Andhra Pradesh,2025-01-07,Shirt 367,Clothing,Shirt,4433,6776.89,2025-04
95473,2025-12-14,7354,154,3,5,13869.3,2764.26,Hema Ramakrishnan,Male,37,Mangalore,Arunachal Pradesh,2024-09-25,Helmet 154,Sports,Helmet,3945,4866.42,2025-12
95474,2025-12-09,5039,405,3,10,7543.02,3692.13,Tanveer Bajwa,Female,48,Gaya,Rajasthan,2021-11-01,Jeans 405,Clothing,Jeans,1563,2793.71,2025-12
95475,2024-11-28,4911,471,3,20,6814.32,2094.9,Suhani Ravi,Female,37,Mahbubnagar,Assam,2024-06-27,Chair 471,Home,Chair,2141,2839.3,2024-11
95476,2024-12-24,470,196,2,5,9281.14,1995.62,Laksh Saini,Male,28,Hajipur,Haryana,2026-03-05,Laptop 196,Electronics,Laptop,3887,4884.81,2024-12
95477,2025-03-12,2731,459,5,20,18076.24,9235.3,Urmi Wadhwa,Male,22,Srikakulam,Assam,2024-08-24,Shirt 459,Clothing,Shirt,2672,4519.06,2025-03
95478,2025-01-29,6190,94,3,20,5592.89,3073.11,Raksha Dixit,Male,29,Aurangabad,Bihar,2025-02-17,Football 94,Sports,Football,1306,2330.37,2025-01
95479,2025-12-25,1556,87,3,15,1815.83,363.27,Yoshita Munshi,Male,67,Malda,Rajasthan,2022-11-10,Fan 87,Home,Fan,591,712.09,2025-12
95480,2024-09-01,5718,488,3,5,2722.12,786.39,Janya Guha,Male,62,Kanpur,Bihar,2026-06-23,Shirt 488,Clothing,Shirt,693,955.13,2024-09
95481,2024-07-30,7182,400,2,0,5078.88,1598.88,Watika Verma,Female,48,Avadi,Rajasthan,2025-09-23,Gloves 400,Sports,Gloves,1740,2539.44,2024-07
95482,2025-09-15,9757,100,1,20,2590.75,1064.44,Chaman Balay,Male,28,Medininagar,Tripura,2025-02-11,Jacket 100,Clothing,Jacket,2174,3238.44,2025-09
95483,2026-03-15,3918,151,3,10,12194.39,4135.32,Benjamin Arya,Female,28,Thiruvananthapuram,Andhra Pradesh,2022-09-15,Headphones 151,Electronics,Headphones,3138,4516.44,2026-03
95484,2025-07-12,4763,428,3,0,9885.3,2031.3,Jagat Chaudry,Male,42,Kharagpur,Andhra Pradesh,2023-03-27,Phone 428,Electronics,Phone,2618,3295.1,2025-07
95485,2026-06-12,2467,264,5,5,31596.62,15484.6,Mahika Ramachandran,Female,56,Pimpri-Chinchwad,Bihar,2024-11-03,Laptop 264,Electronics,Laptop,3555,6651.92,2026-06
95486,2026-06-26,2980,374,1,0,7514.29,3162.29,Brijesh Doshi,Female,42,Satna,Tripura,2026-06-30,Lamp 374,Home,Lamp,4352,7514.29,2026-06
95487,2026-05-07,7323,4,1,15,1095.09,271.34,Ishwar Choudhury,Male,26,Jabalpur,Uttar Pradesh,2022-06-26,Cricket Bat 4,Sports,Cricket Bat,1017,1288.34,2026-05
95488,2026-03-04,8818,398,4,10,25815.82,12132.24,Aachal Madan,Female,28,Bhilai,Tamil Nadu,2021-11-15,Shirt 398,Clothing,Shirt,4138,7171.06,2026-03
95489,2025-01-25,7315,38,1,20,3537.0,984.25,Radha Mann,Male,45,Bidhannagar,Goa,2025-05-09,Jeans 38,Clothing,Jeans,3437,4421.25,2025-01
95490,2024-09-17,5593,338,5,0,35761.15,16141.15,Ojasvi Arya,Male,58,Bidar,Telangana,2024-11-10,Lamp 338,Home,Lamp,3924,7152.23,2024-09
95491,2025-12-09,2155,27,2,0,872.94,254.94,Brijesh Oza,Male,39,Khora ,Karnataka,2026-02-22,Fan 27,Home,Fan,309,436.47,2025-12
95492,2024-10-31,1394,241,1,20,1766.06,1075.57,Abhiram Saraf,Male,23,Ramagundam,Jharkhand,2025-09-06,Lamp 241,Home,Lamp,1132,2207.57,2024-10
95493,2025-08-18,2472,253,4,15,9499.74,4428.16,Ati Madan,Male,32,Shimla,Manipur,2025-04-25,Jeans 253,Clothing,Jeans,1687,2794.04,2025-08
95494,2024-08-24,9834,355,2,0,5424.78,2646.78,Maya Chopra,Female,58,Eluru,Jharkhand,2026-04-06,Jeans 355,Clothing,Jeans,1389,2712.39,2024-08
95495,2025-07-19,313,132,3,20,15379.27,9294.09,Nitesh Narang,Female,49,Bhiwandi,Sikkim,2023-04-19,Football 132,Sports,Football,3310,6408.03,2025-07
95496,2024-11-11,5472,421,3,5,14573.76,4516.8,Meera Krishnamurthy,Female,48,Katni,Himachal Pradesh,2024-01-07,Lamp 421,Home,Lamp,3608,5113.6,2024-11
95497,2026-04-24,8457,267,3,5,14002.45,5004.42,Ucchal Sampath,Male,60,Kulti,Tamil Nadu,2023-01-07,Laptop 267,Electronics,Laptop,3245,4913.14,2026-04
95498,2025-07-27,7123,203,5,5,39783.34,20297.2,Tamanna Shanker,Female,29,Hyderabad,Meghalaya,2021-07-29,Football 203,Sports,Football,4316,8375.44,2025-07
95499,2024-09-25,4315,218,3,5,17298.42,8959.86,Nandini Sachdeva,Female,67,Guntakal,Tripura,2026-06-15,Chair 218,Home,Chair,3083,6069.62,2024-09
95500,2026-03-12,4950,379,1,5,7995.85,3617.68,Utkarsh Kibe,Female,50,Amaravati,Manipur,2022-12-13,Table 379,Home,Table,4799,8416.68,2026-03
95501,2026-03-04,8621,240,1,10,5642.54,1427.49,Mitesh Bassi,Female,28,Medininagar,Rajasthan,2024-12-16,Phone 240,Electronics,Phone,4842,6269.49,2026-03
95502,2026-07-05,3507,52,5,0,23551.8,9681.8,Gaurang Lanka,Female,66,Chennai,Uttar Pradesh,2022-05-27,Phone 52,Electronics,Phone,2774,4710.36,2026-07
95503,2025-06-20,114,41,5,0,37461.7,14176.7,Rudra Sandal,Female,33,Tinsukia,Haryana,2022-10-25,Lamp 41,Home,Lamp,4657,7492.34,2025-06
95504,2026-07-20,1271,313,3,0,10319.4,5030.4,Alexander Ratti,Female,44,Ahmedabad,Madhya Pradesh,2023-05-12,Shirt 313,Clothing,Shirt,1763,3439.8,2026-07
95505,2025-09-13,9000,491,2,20,4636.18,1521.22,Vaishnavi Kashyap,Male,32,Tumkur,West Bengal,2023-04-06,Shirt 491,Clothing,Shirt,2137,2897.61,2025-09
95506,2026-04-02,2106,197,4,10,953.32,179.24,Manbir Nagy,Male,31,Dehri,Meghalaya,2025-06-26,Helmet 197,Sports,Helmet,220,264.81,2026-04
95507,2025-01-28,4448,428,3,10,8896.77,2031.3,Suhani Loyal,Female,38,Korba,Gujarat,2025-05-17,Phone 428,Electronics,Phone,2618,3295.1,2025-01
95508,2025-04-21,7533,1,3,0,3801.6,1314.6,Waida Radhakrishnan,Female,34,North Dumdum,Telangana,2022-05-14,Shirt 1,Clothing,Shirt,829,1267.2,2025-04
95509,2024-08-27,4910,390,1,10,3727.08,1141.2,Saanvi Sankar,Male,45,Satna,West Bengal,2023-03-03,Cricket Bat 390,Sports,Cricket Bat,3000,4141.2,2024-08
95510,2026-07-15,5546,267,5,15,20880.84,8340.7,Rajata Seth,Male,48,Dhanbad,Telangana,2021-08-10,Laptop 267,Electronics,Laptop,3245,4913.14,2026-07
95511,2024-11-13,7076,462,1,10,4030.27,1985.08,Jeevika Rai,Male,66,Kalyan-Dombivli,Nagaland,2024-10-15,Lamp 462,Home,Lamp,2493,4478.08,2024-11
95512,2025-11-14,1068,324,5,5,24503.06,6712.7,Benjamin Gola,Female,50,Gulbarga,Mizoram,2025-09-28,Cricket Bat 324,Sports,Cricket Bat,3816,5158.54,2025-11
95513,2026-05-10,4215,152,1,20,3089.18,1920.47,Kiaan Ghose,Male,62,Ambarnath,Manipur,2025-10-21,Laptop 152,Electronics,Laptop,1941,3861.47,2026-05
95514,2025-10-15,1187,445,5,0,18873.45,5833.45,Charles Naidu,Male,48,Vellore,Himachal Pradesh,2022-08-02,Gloves 445,Sports,Gloves,2608,3774.69,2025-10
95515,2025-07-18,2938,7,4,10,15186.1,6509.44,Yamini Randhawa,Female,27,Patna,Nagaland,2024-03-20,Helmet 7,Sports,Helmet,2591,4218.36,2025-07
95516,2024-09-08,3073,140,3,10,6678.23,2467.26,Balhaar Choudhury,Male,25,Katihar,Punjab,2026-04-06,Tablet 140,Electronics,Tablet,1651,2473.42,2024-09
95517,2025-06-18,9748,218,4,0,24278.48,11946.48,Hritik Gulati,Male,19,Bikaner,Himachal Pradesh,2021-08-05,Chair 218,Home,Chair,3083,6069.62,2025-06
95518,2025-08-10,9801,216,3,15,10641.23,5421.09,Ansh Devi,Female,23,Ghaziabad,Manipur,2025-11-05,Gloves 216,Sports,Gloves,2366,4173.03,2025-08
95519,2024-09-25,6014,395,3,10,10707.74,2231.49,Dayita Panchal,Female,65,Sonipat,Nagaland,2022-06-30,Jeans 395,Clothing,Jeans,3222,3965.83,2024-09
95520,2026-03-04,2280,39,5,10,29644.16,15742.95,Balvan Butala,Female,44,Srikakulam,Andhra Pradesh,2023-03-09,Shoes 39,Clothing,Shoes,3439,6587.59,2026-03
95521,2025-02-24,8230,145,5,20,1852.48,390.6,Rushil Bhagat,Female,49,Siliguri,West Bengal,2025-03-03,Chair 145,Home,Chair,385,463.12,2025-02
95522,2026-01-19,1020,326,3,5,14183.91,7370.43,Geetika Gara,Female,44,Siwan,Karnataka,2021-11-13,Laptop 326,Electronics,Laptop,2520,4976.81,2026-01
95523,2025-02-03,8172,191,2,10,1975.86,497.4,Sai Vora,Male,23,Ghaziabad,Manipur,2023-12-01,Chair 191,Home,Chair,849,1097.7,2025-02
95524,2026-07-18,365,443,5,0,24297.05,4142.05,Girik Nair,Female,38,Ahmedabad,Jharkhand,2025-01-25,Helmet 443,Sports,Helmet,4031,4859.41,2026-07
95525,2025-03-18,2607,53,5,10,16726.59,7230.1,Nilima Sethi,Female,49,Shahjahanpur,Arunachal Pradesh,2025-06-24,Gloves 53,Sports,Gloves,2271,3717.02,2025-03
95526,2025-12-07,8998,202,3,15,18342.56,9675.48,Arunima Nadig,Male,62,Panipat,Kerala,2025-01-18,Lamp 202,Home,Lamp,3968,7193.16,2025-12
95527,2025-11-21,7778,215,4,10,14842.15,5251.28,Ria Nagarajan,Female,32,Cuttack,Maharashtra,2022-08-31,Shirt 215,Clothing,Shirt,2810,4122.82,2025-11
95528,2025-03-30,5620,160,3,10,23895.78,13248.87,Baljiwan Sekhon,Female,20,Mirzapur,Tripura,2024-04-17,Headphones 160,Electronics,Headphones,4434,8850.29,2025-03
95529,2026-03-30,6270,424,4,15,25111.41,13510.84,Bahadurjit Palla,Female,65,Munger,Rajasthan,2025-08-15,Shirt 424,Clothing,Shirt,4008,7385.71,2026-03
95530,2025-12-06,3404,230,5,20,2837.48,611.85,Pallavi Chowdhury,Female,29,Bhubaneswar,Goa,2025-07-26,Lamp 230,Home,Lamp,587,709.37,2025-12
95531,2026-01-12,3789,329,5,5,37979.86,17618.8,Hemang Buch,Male,68,Panchkula,Maharashtra,2025-02-16,Laptop 329,Electronics,Laptop,4472,7995.76,2026-01
95532,2026-02-08,8916,243,1,20,900.78,436.97,Yashica Gupta,Male,32,Pimpri-Chinchwad,Punjab,2022-02-09,Chair 243,Home,Chair,689,1125.97,2026-02
95533,2025-04-25,8156,140,3,0,7420.26,2467.26,Wridesh Kanda,Female,18,Bangalore,Odisha,2021-08-31,Tablet 140,Electronics,Tablet,1651,2473.42,2025-04
95534,2024-08-06,7008,225,1,10,3677.72,799.35,Ekani Hari,Female,36,Guntur,Maharashtra,2021-09-19,Fan 225,Home,Fan,3287,4086.35,2024-08
95535,2026-01-03,7927,183,4,10,7422.26,2222.96,Ekaja Raval,Female,64,Haridwar,Tripura,2026-01-26,Headphones 183,Electronics,Headphones,1506,2061.74,2026-01
95536,2025-05-02,2457,79,3,5,10921.37,5571.18,Vedant Venkatesh,Male,55,Anantapur,Sikkim,2024-08-17,Lamp 79,Home,Lamp,1975,3832.06,2025-05
95537,2025-05-26,7826,135,4,5,1137.26,309.12,Hemang Seshadri,Male,18,Thrissur,Madhya Pradesh,2023-09-09,Laptop 135,Electronics,Laptop,222,299.28,2025-05
95538,2024-10-22,2339,121,4,15,20218.0,5285.88,Brinda Padmanabhan,Male,29,Machilipatnam,Odisha,2025-01-18,Shoes 121,Clothing,Shoes,4625,5946.47,2024-10
95539,2026-06-20,3839,381,4,15,9479.2,5364.0,Neha Varty,Female,30,Eluru,Jharkhand,2025-05-09,Headphones 381,Electronics,Headphones,1447,2788.0,2026-06
95540,2025-07-22,1197,247,3,20,9882.36,2521.95,Harsh Bhalla,Male,54,Durg,West Bengal,2024-10-17,Tablet 247,Electronics,Tablet,3277,4117.65,2025-07
95541,2024-07-31,7453,450,2,15,746.83,302.62,Kritika Sood,Female,32,Ichalkaranji,Kerala,2025-04-17,Chair 450,Home,Chair,288,439.31,2024-07
95542,2025-04-28,75,302,2,20,3000.19,1410.24,Vihaan Rajagopal,Female,45,Kakinada,Assam,2025-01-28,Shirt 302,Clothing,Shirt,1170,1875.12,2025-04
